gene,Fish_kME
isogroup239246,0.114397232608573
isogroup239254,0.360417361847485
isogroup239255,0.249568133077537
isogroup239259,0
isogroup239261,0.449111444164167
isogroup239319,0.22266865625948
isogroup239343,0.29187089073661
isogroup239346,0
isogroup239358,0
isogroup239424,0.368782826977725
isogroup239428,0
isogroup239447,0.386266379822336
isogroup239461,0
isogroup239464,0.5307926633545
isogroup239480,0.211440517165103
isogroup239493,0
isogroup239516,0.270473332477659
isogroup239529,0.316564902425321
isogroup239534,0
isogroup239538,0
isogroup239549,0
isogroup239570,0
isogroup239574,0.328228627629233
isogroup239588,0.38816355726036
isogroup239591,0.5168011933839
isogroup239621,0.574355685334671
isogroup239650,0.412300134415368
isogroup239657,0.43748241240037
isogroup239691,0
isogroup239697,0
isogroup239702,0
isogroup239712,-0.0207421286531837
isogroup239775,0
isogroup239783,0
isogroup239788,0
isogroup239791,0
isogroup239816,0
isogroup239823,0
isogroup239837,0.130039053189572
isogroup239871,0
isogroup239872,0
isogroup239887,0
isogroup239890,0
isogroup239892,0
isogroup239897,0.303137912391015
isogroup239941,0
isogroup239952,0
isogroup239957,0.538288295423671
isogroup239978,0.419026774158007
isogroup240006,0
isogroup240007,0.154229927255634
isogroup240017,0.21846759598152
isogroup240021,0
isogroup240057,0
isogroup240071,0
isogroup240085,0
isogroup240095,0.0426494698689284
isogroup240101,0.0672485249064767
isogroup240131,0.415103924393099
isogroup240155,0
isogroup240182,0.775190816575049
isogroup240209,0
isogroup240241,0.424177296615025
isogroup240268,0.744291573720026
isogroup240272,0
isogroup240273,-0.0193049020104
isogroup240290,0
isogroup240299,0
isogroup240322,0.5178959852453
isogroup240323,0
